"Id","SalePrice"
2850,274986.423133107
2851,222226.177160516
2852,223438.967029576
2853,227315.031927201
2854,139405.252669319
2855,201874.723469868
2856,200164.704324955
2857,189460.269845936
2858,202403.697695201
2859,128773.214036412
2860,130214.012221956
2861,124287.817364562
2862,183452.650162076
2863,132049.443269774
2864,232509.996654968
2865,137811.488638719
2866,133993.269922185
2867,82857.3581316075
2868,92215.1762356218
2869,114264.556019687
2870,134203.00283504
2871,80839.6911115439
2872,43697.2510441986
2873,102125.474802898
2874,138842.827054201
2875,119583.776216965
2876,163936.678745568
2877,131471.800249045
2878,179901.78117392
2879,136468.449045424
2880,95873.798055698
2881,156616.509394471
2882,169961.518992713
2883,205831.807093821
2884,202560.689668331
2885,199323.117931705
2886,222473.214446287
2887,93228.266553969
2888,123066.948116087
2889,52020.6968389224
2890,68570.6662916934
2891,131899.040054636
2892,50921.1034382633
2893,88106.5357118068
2894,52644.4926888587
2895,318512.271614439
2896,286416.338231262
2897,208566.956664055
2898,156249.95868172
2899,212015.526099836
2900,158051.985989488
2901,191245.833206223
2902,186345.696392863
2903,327816.298178157
2904,355891.793010479
2905,96330.1224050557
2906,207637.363675681
2907,111841.169503085
2908,136569.74055971
2909,142505.654023446
2910,77455.5606958673
2911,84751.7545429513
2912,154893.616107129
2913,87943.0909426077
2914,74064.2653550393
2915,75726.8508087697
2916,86543.5846453761
2917,149758.964778438
2918,119457.937923873
2919,216883.17931039
